date	time	relative time [s]	Cn [P/cm^3]	none	X50(V) [micro-m]	none	
12/13/2016	11:39:55 AM	288.30	9481.447266	NaN	1.570240	NaN	
12/13/2016	11:39:56 AM	289.37	8333.750977	NaN	0.608293	NaN	
12/13/2016	11:39:57 AM	290.66	10144.333008	NaN	0.776089	NaN	
12/13/2016	11:39:58 AM	291.33	10905.371094	NaN	0.934526	NaN	
12/13/2016	11:39:59 AM	292.20	10852.780273	NaN	0.995739	NaN	
12/13/2016	11:40:00 AM	293.50	7848.311523	NaN	1.476326	NaN	
12/13/2016	11:40:01 AM	294.14	8903.722656	NaN	1.226063	NaN	
12/13/2016	11:40:02 AM	295.22	10474.878906	NaN	1.333903	NaN	
12/13/2016	11:40:03 AM	296.09	10293.913086	NaN	1.418450	NaN	
12/13/2016	11:40:04 AM	297.58	11960.504883	NaN	1.157698	NaN	
12/13/2016	11:40:05 AM	298.27	11593.785156	NaN	2.102282	NaN	
12/13/2016	11:40:07 AM	299.91	11530.582031	NaN	0.593672	NaN	
12/13/2016	11:40:07 AM	300.37	9305.486328	NaN	0.596943	NaN	
12/13/2016	11:40:08 AM	301.30	12511.128906	NaN	1.512574	NaN	
12/13/2016	11:40:09 AM	302.25	9622.020508	NaN	1.502902	NaN	
12/13/2016	11:40:10 AM	303.34	11823.845703	NaN	0.873759	NaN	
12/13/2016	11:40:11 AM	304.53	9055.188477	NaN	0.805846	NaN	
12/13/2016	11:40:12 AM	305.20	8669.077148	NaN	1.263680	NaN	
12/13/2016	11:40:13 AM	306.50	10428.323242	NaN	1.364375	NaN	
12/13/2016	11:40:14 AM	307.39	7609.022461	NaN	0.725652	NaN	
12/13/2016	11:40:15 AM	308.47	11260.287109	NaN	1.357291	NaN	
12/13/2016	11:40:16 AM	309.34	9887.403320	NaN	0.799563	NaN	
12/13/2016	11:40:17 AM	310.19	9630.402344	NaN	1.337889	NaN	
12/13/2016	11:40:18 AM	311.27	8360.888672	NaN	1.022016	NaN	
12/13/2016	11:40:19 AM	312.14	11369.376953	NaN	1.012283	NaN	
12/13/2016	11:40:20 AM	313.62	10750.430664	NaN	0.825535	NaN	
12/13/2016	11:40:21 AM	314.11	10699.686523	NaN	0.861585	NaN	
12/13/2016	11:40:22 AM	315.19	7213.751465	NaN	0.757725	NaN	
12/13/2016	11:40:23 AM	316.47	9853.444336	NaN	2.253277	NaN	
12/13/2016	11:40:24 AM	317.09	9265.878906	NaN	1.122001	NaN	
12/13/2016	11:40:25 AM	318.19	9649.160156	NaN	1.436485	NaN	
12/13/2016	11:40:26 AM	319.25	8750.732422	NaN	2.220011	NaN	
12/13/2016	11:40:27 AM	320.12	7076.661133	NaN	0.612790	NaN	
12/13/2016	11:40:28 AM	321.22	7468.544922	NaN	0.830888	NaN	
12/13/2016	11:40:29 AM	322.09	6736.054199	NaN	1.128212	NaN	
12/13/2016	11:40:30 AM	323.17	5037.133789	NaN	0.551829	NaN	
12/13/2016	11:40:31 AM	324.25	5600.240723	NaN	1.553246	NaN	
12/13/2016	11:40:32 AM	325.12	7072.886230	NaN	0.630166	NaN	
12/13/2016	11:40:33 AM	326.22	4666.803223	NaN	0.796150	NaN	
12/13/2016	11:40:34 AM	327.30	6237.054687	NaN	0.623631	NaN	
12/13/2016	11:40:35 AM	328.37	4391.076172	NaN	0.801052	NaN	
12/13/2016	11:40:36 AM	329.20	6430.743164	NaN	1.096947	NaN	
12/13/2016	11:40:37 AM	330.28	4875.549805	NaN	1.437594	NaN	
12/13/2016	11:40:38 AM	331.17	6539.770508	NaN	1.115315	NaN	
12/13/2016	11:40:39 AM	332.23	4630.153809	NaN	0.970456	NaN	
12/13/2016	11:40:40 AM	333.12	5566.939941	NaN	0.854504	NaN	
12/13/2016	11:40:41 AM	334.20	4298.580078	NaN	0.615235	NaN	
12/13/2016	11:40:42 AM	335.27	3831.727295	NaN	1.474565	NaN	
12/13/2016	11:40:43 AM	336.12	4364.829102	NaN	1.010799	NaN	
12/13/2016	11:40:44 AM	337.20	2787.406006	NaN	1.854961	NaN	
12/13/2016	11:40:45 AM	338.28	5600.452148	NaN	1.113758	NaN	
12/13/2016	11:40:46 AM	339.09	3577.751465	NaN	0.780118	NaN	
12/13/2016	11:40:47 AM	340.16	3129.796631	NaN	1.163019	NaN	
12/13/2016	11:40:48 AM	341.22	3987.014893	NaN	1.692574	NaN	
12/13/2016	11:40:49 AM	342.28	3206.750977	NaN	1.687172	NaN	
12/13/2016	11:40:50 AM	343.14	1523.753784	NaN	0.818998	NaN	
12/13/2016	11:40:51 AM	344.22	3004.423096	NaN	0.507926	NaN	
12/13/2016	11:40:52 AM	345.28	3247.556396	NaN	1.960210	NaN	
12/13/2016	11:40:53 AM	346.16	2665.692383	NaN	0.657007	NaN	
12/13/2016	11:40:54 AM	347.23	1617.925781	NaN	0.703727	NaN	
12/13/2016	11:40:55 AM	348.11	4140.604004	NaN	0.677346	NaN	
12/13/2016	11:40:56 AM	349.17	1820.225464	NaN	0.573985	NaN	
