date	time	relative time [s]	Cn [P/cm^3]	none	X50(V) [micro-m]	none	
12/13/2016	2:02:20 PM	139.23	54863.289062	NaN	0.853847	NaN	
12/13/2016	2:02:20 PM	139.89	56895.953125	NaN	0.900833	NaN	
12/13/2016	2:02:22 PM	141.12	49008.277344	NaN	0.754190	NaN	
12/13/2016	2:02:23 PM	142.37	50665.910156	NaN	0.755368	NaN	
12/13/2016	2:02:24 PM	143.03	59084.210937	NaN	0.764342	NaN	
12/13/2016	2:02:25 PM	144.34	54929.421875	NaN	0.816527	NaN	
12/13/2016	2:02:25 PM	144.97	58123.039062	NaN	0.837933	NaN	
12/13/2016	2:02:27 PM	146.22	51034.859375	NaN	0.580497	NaN	
12/13/2016	2:02:27 PM	146.84	54674.605469	NaN	0.899047	NaN	
12/13/2016	2:02:29 PM	148.08	60786.730469	NaN	1.097758	NaN	
12/13/2016	2:02:30 PM	149.33	52409.027344	NaN	2.227843	NaN	
12/13/2016	2:02:31 PM	150.05	53265.332031	NaN	0.799724	NaN	
12/13/2016	2:02:32 PM	151.30	50047.562500	NaN	0.777396	NaN	
12/13/2016	2:02:33 PM	152.00	55911.070312	NaN	0.474430	NaN	
12/13/2016	2:02:34 PM	153.37	52669.191406	NaN	1.785184	NaN	
12/13/2016	2:02:35 PM	154.05	48755.234375	NaN	1.321325	NaN	
12/13/2016	2:02:36 PM	155.30	58332.460937	NaN	2.057411	NaN	
12/13/2016	2:02:36 PM	155.97	53687.902344	NaN	0.326890	NaN	
12/13/2016	2:02:38 PM	157.19	58343.429687	NaN	0.812479	NaN	
12/13/2016	2:02:38 PM	157.84	50044.492187	NaN	0.483431	NaN	
12/13/2016	2:02:40 PM	159.12	52224.906250	NaN	0.545631	NaN	
12/13/2016	2:02:41 PM	160.45	52783.988281	NaN	1.354686	NaN	
12/13/2016	2:02:42 PM	161.11	45706.054687	NaN	1.114317	NaN	
12/13/2016	2:02:43 PM	162.36	57946.640625	NaN	0.362241	NaN	
12/13/2016	2:02:44 PM	163.08	55250.246094	NaN	1.402135	NaN	
12/13/2016	2:02:45 PM	164.37	52730.312500	NaN	1.453644	NaN	
12/13/2016	2:02:46 PM	165.02	53991.050781	NaN	0.969688	NaN	
12/13/2016	2:02:47 PM	166.36	53379.046875	NaN	0.808416	NaN	
12/13/2016	2:02:48 PM	167.05	47556.480469	NaN	0.888495	NaN	
12/13/2016	2:02:49 PM	168.33	50849.019531	NaN	0.628383	NaN	
12/13/2016	2:02:49 PM	168.98	51130.089844	NaN	0.450811	NaN	
12/13/2016	2:02:51 PM	170.28	56615.289062	NaN	0.341834	NaN	
12/13/2016	2:02:51 PM	170.92	53934.996094	NaN	0.840395	NaN	
12/13/2016	2:02:53 PM	172.17	50632.066406	NaN	0.333498	NaN	
12/13/2016	2:02:53 PM	172.91	49901.234375	NaN	0.890319	NaN	
12/13/2016	2:02:55 PM	174.16	56756.242187	NaN	0.366863	NaN	
12/13/2016	2:02:55 PM	174.84	50499.257812	NaN	0.588669	NaN	
12/13/2016	2:02:57 PM	176.19	49357.789062	NaN	1.614986	NaN	
12/13/2016	2:02:58 PM	177.02	47378.812500	NaN	0.722356	NaN	
12/13/2016	2:02:59 PM	178.09	54595.371094	NaN	1.944298	NaN	
12/13/2016	2:03:00 PM	179.36	54141.214844	NaN	1.056437	NaN	
12/13/2016	2:03:01 PM	180.05	51883.222656	NaN	1.584859	NaN	
12/13/2016	2:03:02 PM	181.33	57702.949219	NaN	0.312815	NaN	
12/13/2016	2:03:02 PM	181.97	49455.937500	NaN	1.251804	NaN	
12/13/2016	2:03:04 PM	183.25	57806.332031	NaN	1.547650	NaN	
12/13/2016	2:03:04 PM	183.91	49116.941406	NaN	0.341060	NaN	
12/13/2016	2:03:06 PM	185.20	54781.082031	NaN	0.715543	NaN	
12/13/2016	2:03:06 PM	185.89	53204.937500	NaN	0.855424	NaN	
12/13/2016	2:03:08 PM	187.23	50960.636719	NaN	1.252170	NaN	
12/13/2016	2:03:08 PM	187.89	50720.851562	NaN	0.390058	NaN	
12/13/2016	2:03:10 PM	189.20	54528.734375	NaN	1.350001	NaN	
12/13/2016	2:03:10 PM	189.89	49210.863281	NaN	0.794108	NaN	
12/13/2016	2:03:12 PM	191.23	51437.992187	NaN	0.594437	NaN	
12/13/2016	2:03:12 PM	191.94	50921.554687	NaN	0.643315	NaN	
12/13/2016	2:03:14 PM	193.20	45191.476562	NaN	1.141140	NaN	
12/13/2016	2:03:14 PM	193.86	54065.746094	NaN	0.411064	NaN	
12/13/2016	2:03:16 PM	195.20	49310.136719	NaN	0.878941	NaN	
